"input_number","input","target_number","target","name","description","namespace"
7142,"FBgn0085210","7142.1","A2VEI3","CG34181","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7143,"FBgn0014464","7143.1","Q5BI73","Cp7Fa","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7144,"FBgn0036686","7144.1","Q9VVC9","CG7728","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7145,"FBgn0033518","7145.1","Q7JX87","Prx2540-2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7146,"FBgn0034629","7146.1","Q9W2G8","Acox57D-d","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7147,"FBgn0034631","7147.1","Q9W2G5","TAF1C-like","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7148,"FBgn0036463","7148.1","Q960B5","Reck","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7149,"FBgn0038079","7149.1","A8JQY7","NijC","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7150,"FBgn0031037","7150.1","D2NUF4","CG14207","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7151,"FBgn0085491","7151.1","A8JNN4","CG34462","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7152,"FBgn0030686","7152.1","Q8MRV7","mRpL3","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7153,"FBgn0050109","7153.1","Q6NLJ9","CG30109","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7154,"FBgn0023129","7154.1","Q9NFS2","aay","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7155,"FBgn0028644","7155.1","Q9VJM4","beat-Ic","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7156,"FBgn0028943","7156.1","Q9V3U7","CG15638","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7157,"FBgn0040211","7157.1","None","None","None",""
7158,"FBgn0053092","7158.1","E8NH97","P5CDh2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7159,"FBgn0040074","7159.1","None","None","None",""
7160,"FBgn0004889","7160.1","A0A0B4LGZ3","tws","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7161,"FBgn0037354","7161.1","Q9VNF3","CG12171","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7162,"FBgn0086346","7162.1","Q9VB05","ALiX","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7163,"FBgn0036180","7163.1","E1JIE7","Duba","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7164,"FBgn0052720","7164.1","Q4V4Z2","CG32720","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7165,"FBgn0039020","7165.1","None","None","None",""
7166,"FBgn0034688","7166.1","C0MIF3","CG11474","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7167,"FBgn0028369","7167.1","C4IXX7","kirre","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7168,"FBgn0041171","7168.1","None","None","None",""
7169,"FBgn0085438","7169.1","A8JPF3","CG34409","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7170,"FBgn0034313","7170.1","Q7JRH5","CG5726","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7171,"FBgn0052027","7171.1","None","None","None",""
7172,"FBgn0036271","7172.1","Q9VTV9","Pbgs","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7173,"FBgn0015615","7173.1","H0RNH8","SMC3","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7174,"FBgn0000611","7174.1","M9PHV1","exd","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7175,"FBgn0085410","7175.1","M9PC39","TrissinR","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7176,"FBgn0034292","7176.1","A1ZB21","CG5767","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7177,"FBgn0028665","7177.1","None","None","None",""
7178,"FBgn0033809","7178.1","A0A0B4KFK6","CG4630","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7179,"FBgn0032525","7179.1","Q9VJX7","Hsp60D","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7180,"FBgn0043791","7180.1","Q9VHD0","phu","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7181,"FBgn0035562","7181.1","None","None","None",""
7182,"FBgn0010341","7182.1","M9NFF8","Cdc42","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7183,"FBgn0030975","7183.1","Q8SXL9","SdhBL","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7184,"FBgn0035806","7184.1","F3YD64","PGRP-SD","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7185,"FBgn0085487","7185.1","A8DYG0","CG34458","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7186,"FBgn0011586","7186.1","M9PJE8","e(r)","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7187,"FBgn0003944","7187.1","D8FT40","Ubx","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7188,"FBgn0037418","7188.1","Q9VNN1","Osi11","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7189,"FBgn0035710","7189.1","Q0E8H7","SP1173","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7190,"FBgn0000352","7190.1","A0A0B4KED9","cos","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7191,"FBgn0020493","7191.1","O15968","Dad","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7192,"FBgn0036569","7192.1","C4XVL0","IleRS-m","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7193,"FBgn0035515","7193.1","Q9VZF6","CG14997","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7194,"FBgn0033906","7194.1","A0A0B4JD51","ReepB","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7195,"FBgn0040394","7195.1","Q9U1K6","CG16903","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7196,"FBgn0037123","7196.1","Q9VNZ1","CG14569","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7197,"FBgn0033615","7197.1","A0A0B4K6X7","CG7741","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7198,"FBgn0038627","7198.1","A0A0B4LHA6","CG7694","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7199,"FBgn0027589","7199.1","Q7KMM5","CG1688","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7200,"FBgn0051820","7200.1","Q8IP27","CG31820","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7201,"FBgn0022349","7201.1","O16040","CG1910","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7202,"FBgn0032229","7202.1","A0AN47","CG5045","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7203,"FBgn0038653","7203.1","A0A0B4KHD0","Octalpha2R","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7204,"FBgn0052571","7204.1","Q8IR11","TwdlX","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7205,"FBgn0028428","7205.1","None","None","None",""
7206,"FBgn0004619","7206.1","None","None","None",""
7207,"FBgn0038919","7207.1","Q9VD61","Qsox2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7208,"FBgn0036255","7208.1","None","None","None",""
7209,"FBgn0030258","7209.1","B5RJH2","CG1552","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7210,"FBgn0019809","7210.1","None","None","None",""
7211,"FBgn0025456","7211.1","O76804","CREG","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7212,"FBgn0028688","7212.1","None","None","None",""
7213,"FBgn0029730","7213.1","B4F4Y2","boil","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7214,"FBgn0038662","7214.1","A0A0B4KHD3","Mpc1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7215,"FBgn0052221","7215.1","Q8IQV2","CG32221","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7216,"FBgn0003067","7216.1","None","None","None",""
7217,"FBgn0033159","7217.1","A0A0B4K6Q9","Dscam1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7218,"FBgn0035624","7218.1","Q9VRN3","Eaf6","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7219,"FBgn0039616","7219.1","Q4V6U6","CG11828","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7220,"FBgn0036889","7220.1","H0RNK5","CG14100","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7221,"FBgn0030326","7221.1","Q9VYV6","CG2444","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7222,"FBgn0031873","7222.1","Q9VM63","Gas41","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7223,"FBgn0037769","7223.1","None","None","None",""
7224,"FBgn0052043","7224.1","None","None","None",""
7225,"FBgn0035087","7225.1","Q7JRE5","CG2765","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7226,"FBgn0029987","7226.1","Q9W3M1","CG15330","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7227,"FBgn0034415","7227.1","Q4V4T9","CG15116","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7228,"FBgn0038655","7228.1","Q9VE30","CG14297","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7229,"FBgn0031000","7229.1","Q9VWK2","Muc18B","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7230,"FBgn0031643","7230.1","Q9VR42","CG3008","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7231,"FBgn0003885","7231.1","None","None","None",""
7232,"FBgn0040786","7232.1","Q4V6A1","CG14104","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7233,"FBgn0031736","7233.1","Q8IGY8","CG11030","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7234,"FBgn0034956","7234.1","Q8SYM5","CG4324","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7235,"FBgn0039760","7235.1","B6IDW9","CG9682","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7236,"FBgn0052944","7236.1","G4LU57","CG32944","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7237,"FBgn0001133","7237.1","A8E6V8","grau","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7238,"FBgn0035235","7238.1","Q8T3I6","CG7879","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7239,"FBgn0035604","7239.1","E9NA98","Ir64a","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7240,"FBgn0036550","7240.1","Q9VUW1","CG17026","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7241,"FBgn0031689","7241.1","None","None","None",""
7242,"FBgn0034194","7242.1","A1ZAQ4","CG15611","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7243,"FBgn0039705","7243.1","B7Z0R7","Atg16","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7244,"FBgn0033750","7244.1","A1Z917","CG13151","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7245,"FBgn0260767","7245.1","Q8MSZ0","CG42565","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7246,"FBgn0033731","7246.1","A1Z8Z7","Cpr49Ah","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7247,"FBgn0024189","7247.1","A0A0B4LEH1","sns","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7248,"FBgn0005614","7248.1","B5T1V7","trpl","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7249,"FBgn0038951","7249.1","D5SHN0","CG5380","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7250,"FBgn0037976","7250.1","A0A0B4KFT7","Tk","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7251,"FBgn0038356","7251.1","Q4QPT2","CG12784","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7252,"FBgn0035157","7252.1","Q8MQY8","CG13894","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7253,"FBgn0051533","7253.1","Q8IH86","CG31533","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7254,"FBgn0035550","7254.1","Q7JVE9","CG11349","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7255,"FBgn0015271","7255.1","None","None","None",""
7256,"FBgn0031217","7256.1","M9PDP6","CG11377","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7257,"FBgn0040239","7257.1","Q9V3L0","bc10","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7258,"FBgn0050037","7258.1","A1Z8R5","CG30037","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7259,"FBgn0024740","7259.1","Q1RKQ3","Lip2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7260,"FBgn0051798","7260.1","Q8INW8","CG31798","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7261,"FBgn0030846","7261.1","H9ZJL5","CG12992","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7262,"FBgn0051150","7262.1","None","None","None",""
7263,"FBgn0050008","7263.1","Q8SXD1","CG30008","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7264,"FBgn0052099","7264.1","Q8SXB3","CG32099","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7265,"FBgn0037809","7265.1","Q9VH00","CG12818","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7266,"FBgn0037336","7266.1","Q7KTS3","CG2519","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7267,"FBgn0028341","7267.1","M9MS42","Ptpmeg2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7268,"FBgn0038175","7268.1","None","None","None",""
7269,"FBgn0043783","7269.1","B5RJN5","CG32444","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7270,"FBgn0031631","7270.1","Q9VR29","CG3225","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7271,"FBgn0039177","7271.1","None","None","None",""
7272,"FBgn0033903","7272.1","Q7JZE8","CG8323","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7273,"FBgn0052262","7273.1","Q9VZM6","CG32262","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7274,"FBgn0036960","7274.1","None","None","None",""
7275,"FBgn0020372","7275.1","A0A0B4KFZ4","TM4SF","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7276,"FBgn0011455","7276.1","Q9VTU2","ND-SGDH","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7277,"FBgn0031441","7277.1","Q9VQE3","CG9962","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7278,"FBgn0015805","7278.1","I1V501","HDAC1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7279,"FBgn0035355","7279.1","Q9VZZ6","CG16985","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7280,"FBgn0035068","7280.1","Q9W101","CG12849","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7281,"FBgn0011280","7281.1","E2DCD4","Obp19d","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7282,"FBgn0038978","7282.1","C0PV93","tHMG1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7283,"FBgn0038645","7283.1","Q9VE40","CG7714","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7284,"FBgn0033222","7284.1","A1Z748","CG12824","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7285,"FBgn0045482","7285.1","Q8MLS6","Gr59b","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7286,"FBgn0031533","7286.1","Q9VQQ5","CG2772","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7287,"FBgn0032598","7287.1","Q9VJI8","ChLD3","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7288,"FBgn0027598","7288.1","A0A0B4KHG1","cindr","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7289,"FBgn0051997","7289.1","Q8SYQ4","CG31997","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7290,"FBgn0042185","7290.1","None","None","None",""
7291,"FBgn0032845","7291.1","Q8SXL1","CG10747","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7292,"FBgn0035213","7292.1","H0RNL4","CG2199","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7293,"FBgn0032242","7293.1","Q961N7","CG5355","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7294,"FBgn0040253","7294.1","Q9VGT2","Ugt35E1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7295,"FBgn0038139","7295.1","Q6NP98","PK2-R2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7296,"FBgn0039914","7296.1","Q8SZQ4","mav","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7297,"FBgn0015946","7297.1","A0A1B2AIX9","grim","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7298,"FBgn0036896","7298.1","D3DMF6","wnd","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7299,"FBgn0029825","7299.1","Q9W455","CG12728","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7300,"FBgn0035060","7300.1","E3CTP7","Eps-15","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7301,"FBgn0030891","7301.1","B3DN52","Ada3","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7302,"FBgn0011737","7302.1","M9PB57","Wee1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7303,"FBgn0004648","7303.1","D3DME3","svr","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7304,"FBgn0027509","7304.1","Q7KN66","TBCD","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7305,"FBgn0032690","7305.1","Q95SF2","CG10333","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7306,"FBgn0052255","7306.1","D7FA49","Gr64f","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7307,"FBgn0034627","7307.1","Q9W2H0","eEFSec","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7308,"FBgn0030066","7308.1","A9YK67","Uros1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7309,"FBgn0004855","7309.1","A0A0B4K652","RpII15","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7310,"FBgn0013733","7310.1","A0A0B4K718","shot","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7311,"FBgn0000008","7311.1","A0A0B4LG21","a","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7312,"FBgn0039669","7312.1","Q4V6N9","ND-20L","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7313,"FBgn0033873","7313.1","Q7JYA0","CG6337","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7314,"FBgn0037543","7314.1","Q9VHW6","CG10903","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7315,"FBgn0004839","7315.1","A0A0B4LF75","otk","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7316,"FBgn0036266","7316.1","I1WYI0","CG5626","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7317,"FBgn0038640","7317.1","E2QCZ5","CG7706","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7318,"FBgn0032796","7318.1","A8WHL2","CG10188","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7319,"FBgn0037848","7319.1","A0A0B4KFQ5","Tsp86D","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7320,"FBgn0031877","7320.1","Q4V3G6","Hmgcl","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7321,"FBgn0032366","7321.1","Q9VKG5","CG14930","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7322,"FBgn0031458","7322.1","M9PCE6","aph-1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7323,"FBgn0030813","7323.1","Q9VX87","CG4949","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7324,"FBgn0041607","7324.1","None","None","None",""
7325,"FBgn0036564","7325.1","None","None","None",""
7326,"FBgn0260010","7326.1","None","None","None",""
7327,"FBgn0051814","7327.1","Q8IP70","DIP-kappa","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7328,"FBgn0036427","7328.1","E0R7R1","CG4613","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7329,"FBgn0037646","7329.1","A0A0B4LGX6","CAHbeta","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7330,"FBgn0037391","7330.1","Q86BS2","CG2017","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7331,"FBgn0052564","7331.1","Q8IR01","CG32564","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7332,"FBgn0038475","7332.1","A9UNI1","Keap1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7333,"FBgn0052152","7333.1","Q8IQN1","CG32152","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7334,"FBgn0051665","7334.1","M9NEN9","wry","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7335,"FBgn0031855","7335.1","None","None","None",""
7336,"FBgn0039487","7336.1","Q9VB75","gb","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7337,"FBgn0061492","7337.1","Q9VRU2","loj","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7338,"FBgn0031935","7338.1","C9QP94","CG13793","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7339,"FBgn0029835","7339.1","I3WE44","CG5921","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7340,"FBgn0037638","7340.1","Q7KSU3","CG8379","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7341,"FBgn0027496","7341.1","Q9Y0Y5","epsilonCOP","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7342,"FBgn0037448","7342.1","A0A0B4K6A7","CG15186","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7343,"FBgn0032209","7343.1","Q9VL05","Hand","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7344,"FBgn0050043","7344.1","Q8MKL0","CG30043","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7345,"FBgn0086130","7345.1","Q9VPT3","Dbp21E2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7346,"FBgn0016926","7346.1","None","None","None",""
7347,"FBgn0032297","7347.1","Q9VKQ5","CG17124","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7348,"FBgn0037167","7348.1","Q9VNT8","CG11425","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7349,"FBgn0003248","7349.1","Q86P71","Rh2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7350,"FBgn0022959","7350.1","M9NFR5","yps","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7351,"FBgn0035443","7351.1","N0D4J6","CG12010","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7352,"FBgn0036369","7352.1","M9PI51","CG10089","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7353,"FBgn0031738","7353.1","Q7JRE1","CG9171","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7354,"FBgn0003076","7354.1","None","None","None",""
7355,"FBgn0036921","7355.1","Q9VW59","RhoGDI","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7356,"FBgn0003317","7356.1","A0A0B4K7J3","sax","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7357,"FBgn0085277","7357.1","C9QNZ0","CG34248","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7358,"FBgn0036595","7358.1","Q9VV19","CG13046","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7359,"FBgn0260655","7359.1","B7FNQ9","l(3)76BDm","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7360,"FBgn0032824","7360.1","G2J5U9","CG13962","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7361,"FBgn0033593","7361.1","A1Z8G7","Listericin","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
7362,"FBgn0029866","7362.1","B3DNM5","CG3842","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
